"ComputerName","Log","EventID","Datetime","User","Message"
"MEHRDS-11","Application","1000","14/03/2023 08:52:24","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x43ac
Faulting application start time: 0x01d9563bbf62981b
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\combase.dll
Report Id: 16f84d58-09cd-4a11-ad1f-a97c1e39bf95
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-58","Application","1000","14/03/2023 08:51:18","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: MFOLEM.DLL, version: 6000.0.0.69, time stamp: 0x5ececb29
Exception code: 0xc0000005
Fault offset: 0x00001782
Faulting process id: 0x7b38
Faulting application start time: 0x01d9564c06dbf51f
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\MFOLEM.DLL
Report Id: 49b57f3d-3ccc-4b0d-89ff-eb41600cfe68
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-26","Application","1000","14/03/2023 08:50:02","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x9c7c
Faulting application start time: 0x01d9564e4773ab80
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\combase.dll
Report Id: b3566194-d1ee-430a-a40a-1625f6978abe
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-13","Application","1000","14/03/2023 08:47:08","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: MFOLEM.DLL, version: 6000.0.0.69, time stamp: 0x5ececb29
Exception code: 0xc0000005
Fault offset: 0x00001782
Faulting process id: 0x7aa0
Faulting application start time: 0x01d95650cc2fc729
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\MFOLEM.DLL
Report Id: a8b2cb72-a20a-4828-8193-0a9df990ccab
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-48","Application","1000","14/03/2023 08:45:06","","Faulting application name: WINWORD.EXE, version: 14.0.7268.5000, time stamp: 0x60500df0
Faulting module name: wwlib.dll, version: 14.0.7268.5000, time stamp: 0x60500e07
Exception code: 0xc0000005
Fault offset: 0x0022cbd2
Faulting process id: 0x465c
Faulting application start time: 0x01d9565139445ed4
Faulting application path: C:\Program Files (x86)\Microsoft Office\Office14\WINWORD.EXE
Faulting module path: C:\Program Files (x86)\Microsoft Office\Office14\wwlib.dll
Report Id: 848298dd-c244-11ed-b8f2-001dd8b71ced
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-52","Application","1000","14/03/2023 08:41:21","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-12","Application","1000","14/03/2023 08:40:05","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: MFOLEM.DLL, version: 6000.0.0.69, time stamp: 0x5ececb29
Exception code: 0xc0000005
Fault offset: 0x00001782
Faulting process id: 0xb428
Faulting application start time: 0x01d9564c1cc04127
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\MFOLEM.DLL
Report Id: c0c8beab-9a0f-44e4-a6c3-51b03b757b98
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-41","Application","1000","14/03/2023 08:36:04","","Faulting application name: WINWORD.EXE, version: 14.0.7268.5000, time stamp: 0x60500df0
Faulting module name: wwlib.dll, version: 14.0.7268.5000, time stamp: 0x60500e07
Exception code: 0xc0000005
Fault offset: 0x0021345c
Faulting process id: 0x3ca8
Faulting application start time: 0x01d9564ff483bc49
Faulting application path: C:\Program Files (x86)\Microsoft Office\Office14\WINWORD.EXE
Faulting module path: C:\Program Files (x86)\Microsoft Office\Office14\wwlib.dll
Report Id: 7cdcae63-8d44-498f-8657-dbab0e43faaa
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-08","Application","1000","14/03/2023 08:30:56","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-57","Application","1000","14/03/2023 08:30:36","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x5688
Faulting application start time: 0x01d9564f36aea073
Faulting application path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\Windows\System32\msvcrt.dll
Report Id: d5c9efe9-ec22-4b8b-9cca-2acb35001d26
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-76","Application","1000","14/03/2023 08:28:50","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x4c1c
Faulting application start time: 0x01d9564dfedc9537
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\combase.dll
Report Id: eb94b6b1-fb96-4c47-a35e-c645ea607145
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-18","Application","1000","14/03/2023 08:28:47","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x5de0
Faulting application start time: 0x01d95642683fc878
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\combase.dll
Report Id: ad4e8849-1a1d-4f1a-9b19-9189887e34c3
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-43","Application","1000","14/03/2023 08:28:26","","Faulting application name: WINWORD.EXE, version: 14.0.7268.5000, time stamp: 0x60500df0
Faulting module name: wwlib.dll, version: 14.0.7268.5000, time stamp: 0x60500e07
Exception code: 0xc0000005
Fault offset: 0x0023124e
Faulting process id: 0x4ec0
Faulting application start time: 0x01d9564ed9849c3a
Faulting application path: C:\Program Files (x86)\Microsoft Office\Office14\WINWORD.EXE
Faulting module path: C:\Program Files (x86)\Microsoft Office\Office14\wwlib.dll
Report Id: 30b309bd-c242-11ed-b8a3-001dd8b71d17
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-47","Application","1000","14/03/2023 08:28:01","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x6434
Faulting application start time: 0x01d9564ee22991b3
Faulting application path: C:\Windows\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\Windows\System32\msvcrt.dll
Report Id: c430e042-fb08-48e1-8957-441e16cc54b1
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-41","Application","1000","14/03/2023 08:27:49","","Faulting application name: WINWORD.EXE, version: 14.0.7268.5000, time stamp: 0x60500df0
Faulting module name: wwlib.dll, version: 14.0.7268.5000, time stamp: 0x60500e07
Exception code: 0xc0000005
Fault offset: 0x0021345c
Faulting process id: 0x2250
Faulting application start time: 0x01d9564ecb77585b
Faulting application path: C:\Program Files (x86)\Microsoft Office\Office14\WINWORD.EXE
Faulting module path: C:\Program Files (x86)\Microsoft Office\Office14\wwlib.dll
Report Id: 73138f81-e356-44a7-9045-7d50087e3e93
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-41","Application","1000","14/03/2023 08:26:22","","Faulting application name: WINWORD.EXE, version: 14.0.7268.5000, time stamp: 0x60500df0
Faulting module name: wwlib.dll, version: 14.0.7268.5000, time stamp: 0x60500e07
Exception code: 0xc0000005
Fault offset: 0x002134a1
Faulting process id: 0x4384
Faulting application start time: 0x01d9564e63e679e1
Faulting application path: C:\Program Files (x86)\Microsoft Office\Office14\WINWORD.EXE
Faulting module path: C:\Program Files (x86)\Microsoft Office\Office14\wwlib.dll
Report Id: dd11021c-73bb-4c1f-9c2b-206fc5d81338
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-41","Application","1000","14/03/2023 08:22:51","","Faulting application name: WINWORD.EXE, version: 14.0.7268.5000, time stamp: 0x60500df0
Faulting module name: wwlib.dll, version: 14.0.7268.5000, time stamp: 0x60500e07
Exception code: 0xc0000005
Fault offset: 0x0023124e
Faulting process id: 0x41d0
Faulting application start time: 0x01d9564e114c6330
Faulting application path: C:\Program Files (x86)\Microsoft Office\Office14\WINWORD.EXE
Faulting module path: C:\Program Files (x86)\Microsoft Office\Office14\wwlib.dll
Report Id: c64fceec-9a6b-4968-80f8-5b2411928cee
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-34","Application","1000","14/03/2023 08:21:09","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x29e0
Faulting application start time: 0x01d9564937200f43
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\combase.dll
Report Id: f598b069-78ff-4c1f-9e40-ae8da039d33b
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-44","Application","1000","14/03/2023 08:11:57","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: RPCRT4.dll, version: 10.0.14393.5648, time stamp: 0x63b79a78
Exception code: 0xc0000005
Fault offset: 0x000058ea
Faulting process id: 0x47d4
Faulting application start time: 0x01d9564982c6d92d
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\RPCRT4.dll
Report Id: 4da62f14-2948-488d-b1ac-224f8564795b
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-17","Application","1000","14/03/2023 07:56:22","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0x4f50
Faulting application start time: 0x01d9564a76ce1a16
Faulting application path: C:\WINDOWS\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\WINDOWS\System32\msvcrt.dll
Report Id: 327e0ae5-caf4-43b8-86d5-77df404ff4eb
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-32","Application","1000","14/03/2023 07:56:02","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-34","Application","1000","14/03/2023 07:48:11","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x7e78
Faulting application start time: 0x01d956480902528b
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\combase.dll
Report Id: e23fd2d8-293b-4e64-bf85-9b36e450e253
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-69","Application","1000","14/03/2023 07:41:39","","Faulting application name: WINWORD.EXE, version: 14.0.7268.5000, time stamp: 0x60500df0
Faulting module name: wwlib.dll, version: 14.0.7268.5000, time stamp: 0x60500e07
Exception code: 0xc0000005
Fault offset: 0x002134a1
Faulting process id: 0x2f60
Faulting application start time: 0x01d956484e54e131
Faulting application path: C:\Program Files (x86)\Microsoft Office\Office14\WINWORD.EXE
Faulting module path: C:\Program Files (x86)\Microsoft Office\Office14\wwlib.dll
Report Id: a77f3e00-c23b-11ed-b8aa-001dd8b71d27
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-11","Application","1000","14/03/2023 07:37:36","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x41c8
Faulting application start time: 0x01d9563b514244ce
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\Windows\System32\combase.dll
Report Id: 8ebf9d61-bcef-4fc0-add8-2b2e5a376770
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-05","Application","1000","14/03/2023 07:22:38","","Faulting application name: runw.exe, version: 6000.0.0.69, time stamp: 0x5ececbb1
Faulting module name: combase.dll, version: 10.0.14393.5717, time stamp: 0x63ddda30
Exception code: 0xc0000005
Fault offset: 0x000f321f
Faulting process id: 0x2fe0
Faulting application start time: 0x01d9563b13fe6299
Faulting application path: C:\Program Files (x86)\Micro Focus\COBOL Server\bin\runw.exe
Faulting module path: C:\WINDOWS\System32\combase.dll
Report Id: 3cbb18ae-3610-4892-bfcb-0de95ad3c2f7
Faulting package full name: 
Faulting package-relative application ID: "
"MEHRDS-08","Application","1000","14/03/2023 06:45:08","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0xba58
Faulting application start time: 0x01d9564082a07b18
Faulting application path: C:\WINDOWS\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\WINDOWS\System32\msvcrt.dll
Report Id: 11eabbda-47fd-4da4-b4e3-45bd65abf294
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-08","Application","1000","14/03/2023 06:43:39","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0xba04
Faulting application start time: 0x01d956404e2800aa
Faulting application path: C:\WINDOWS\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\WINDOWS\System32\msvcrt.dll
Report Id: d32f0520-93cc-42a7-99df-a6dd2b42b42f
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-08","Application","1000","14/03/2023 06:43:16","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0xac8c
Faulting application start time: 0x01d9564040012beb
Faulting application path: C:\WINDOWS\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\WINDOWS\System32\msvcrt.dll
Report Id: 3a703af6-88ce-408c-9cd7-cac7e3cefb03
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-08","Application","1000","14/03/2023 06:43:04","","Faulting application name: SystemSettings.exe, version: 10.0.14393.82, time stamp: 0x57a55dc6
Faulting module name: msvcrt.dll, version: 7.0.14393.2457, time stamp: 0x5b7e2c5b
Exception code: 0x40000015
Fault offset: 0x000000000000c2b2
Faulting process id: 0xc85c
Faulting application start time: 0x01d956403856240b
Faulting application path: C:\WINDOWS\ImmersiveControlPanel\SystemSettings.exe
Faulting module path: C:\WINDOWS\System32\msvcrt.dll
Report Id: d15a9d82-f88e-4477-ae24-b068cb6a8933
Faulting package full name: windows.immersivecontrolpanel_6.2.0.0_neutral_neutral_cw5n1h2txyewy
Faulting package-relative application ID: microsoft.windows.immersivecontrolpanel"
"MEHRDS-12","Application","1000","14/03/2023 06:33:10","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-16","Application","1000","14/03/2023 06:21:42","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-50","Application","3001","14/03/2023 06:04:45","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d95622e45faeb0."
"MEHRDS-38","Application","1000","14/03/2023 05:44:53","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-44","Application","1000","14/03/2023 05:43:28","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-76","Application","1000","14/03/2023 05:24:34","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-54","Application","1000","14/03/2023 05:06:13","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-42","Application","1000","14/03/2023 04:38:55","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-01","Application","1000","14/03/2023 04:03:39","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-15","Application","1000","14/03/2023 04:03:36","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-11","Application","1000","14/03/2023 04:03:31","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-49","Application","1000","14/03/2023 04:03:26","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-07","Application","1000","14/03/2023 04:03:22","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-17","Application","1000","14/03/2023 04:03:22","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-41","Application","1000","14/03/2023 04:03:20","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-35","Application","1000","14/03/2023 04:03:14","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-37","Application","1000","14/03/2023 04:03:13","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-25","Application","1000","14/03/2023 04:03:13","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-03","Application","1000","14/03/2023 04:03:13","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-13","Application","1000","14/03/2023 04:03:12","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-27","Application","1000","14/03/2023 04:03:10","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-05","Application","1000","14/03/2023 04:03:10","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-51","Application","1000","14/03/2023 04:03:10","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-21","Application","1000","14/03/2023 04:03:10","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-61","Application","1000","14/03/2023 04:03:09","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-31","Application","1000","14/03/2023 04:03:09","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-55","Application","1000","14/03/2023 04:03:09","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-59","Application","1000","14/03/2023 04:03:07","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-39","Application","1000","14/03/2023 04:03:07","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-57","Application","1000","14/03/2023 04:03:05","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-53","Application","1000","14/03/2023 04:03:04","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-29","Application","1000","14/03/2023 04:03:03","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-63","Application","1000","14/03/2023 04:03:02","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-45","Application","1000","14/03/2023 04:02:58","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-33","Application","1000","14/03/2023 04:01:15","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-23","Application","1000","14/03/2023 04:01:04","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-73","Application","1000","14/03/2023 04:01:02","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-67","Application","1000","14/03/2023 04:01:02","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-69","Application","1000","14/03/2023 04:01:00","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-19","Application","1000","14/03/2023 04:00:59","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-79","Application","1000","14/03/2023 04:00:59","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-77","Application","1000","14/03/2023 04:00:57","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-43","Application","1000","14/03/2023 04:00:56","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-47","Application","1000","14/03/2023 04:00:56","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-65","Application","1000","14/03/2023 04:00:55","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-72","Application","1000","14/03/2023 04:00:35","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-10","Application","1000","14/03/2023 03:15:21","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-18","Application","1000","14/03/2023 02:54:45","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-14","Application","1000","14/03/2023 02:28:30","","Logged in to environment id: {3EEAD755-5D63-46F9-9675-158C047B679C}"
"MEHRDS-01","Application","1000","14/03/2023 02:19:05","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-21","Application","1000","14/03/2023 02:14:34","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-11","Application","1000","14/03/2023 02:08:16","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-25","Application","1000","14/03/2023 02:07:28","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-57","Application","1000","14/03/2023 02:07:16","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-37","Application","1000","14/03/2023 02:07:16","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-55","Application","1000","14/03/2023 02:07:15","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-03","Application","1000","14/03/2023 02:07:14","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-23","Application","1000","14/03/2023 02:07:12","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-48","Application","3001","14/03/2023 02:07:06","NT AUTHORITY\SYSTEM","The process 'C:\Program Files (x86)\Ivanti\Workspace Control\pfwsmgr.exe' was terminated by the process 'C:\Windows\System32\svchost.exe' with termination code -1073740771. The creation time for the exiting process was 0x01d955fd81ad6379."
"MEHRDS-59","Application","1000","14/03/2023 02:07:00","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-61","Application","1000","14/03/2023 02:06:58","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-63","Application","1000","14/03/2023 02:06:57","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-41","Application","1000","14/03/2023 02:06:50","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-49","Application","1000","14/03/2023 02:06:42","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-15","Application","1000","14/03/2023 02:06:42","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-35","Application","1000","14/03/2023 02:06:36","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-17","Application","1000","14/03/2023 02:06:32","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
"MEHRDS-27","Application","1000","14/03/2023 02:06:29","NT AUTHORITY\SYSTEM","Performance counters for the WmiApRpl (WmiApRpl) service were loaded successfully. The Record Data in the data section contains the new index values assigned to this service."
